-3.63224	-0.776251	59.8508
-3.71088	-0.793797	60.8475
-3.78568	-0.799742	61.8447
-3.85922	-0.835852	62.8413
-3.9622	-0.834972	63.836
-4.05953	-0.849852	64.8312
-4.1281	-0.86872	65.8286
-4.25895	-0.847748	66.8198
-4.33399	-0.866193	67.8168
-4.45151	-0.903787	68.8092
-4.58059	-0.929337	69.8005
-4.66138	-0.936497	70.7972
-4.76921	-0.92557	71.7913
-4.87914	-0.929778	72.7852
-5.01675	-0.936801	73.7757
-5.12751	-0.936863	74.7695
-5.23876	-0.929911	75.7633
-5.33631	-0.924816	76.7585
-5.45837	-0.913902	77.751
-5.59656	-0.970655	78.7398
-5.79719	-0.993919	79.7192
-5.91861	-1.00115	80.7117
-6.0177	-1.0584	81.7052
-6.13827	-1.05211	82.6978
-6.21351	-1.05794	83.695
-6.32987	-1.04683	84.6881
-6.36401	-1.10479	85.6859
-6.51609	-1.11449	86.6742
-6.63379	-1.13542	87.667
-6.73566	-1.15641	88.6616
-6.81589	-1.17248	89.6582
-6.89803	-1.18166	90.6548
-6.95634	-1.1718	91.6531
-7.01269	-1.22394	92.6501
-7.06042	-1.22801	93.649
-7.05352	-1.23339	94.6489
-6.99659	-1.20038	95.6468
-7.02455	-1.15577	96.6454
-6.95131	-1.15228	97.6427
-6.77431	-1.17539	98.6266
-6.56988	-1.1896	99.6054
-6.30749	-1.22436	100.57
-5.94527	-1.25933	101.501
-5.54564	-1.27925	102.418
-5.07989	-1.29828	103.302
-4.47479	-1.33986	104.097
-3.98317	-1.32796	104.968
-3.3027	-1.3306	105.701
-2.63406	-1.21968	106.436
-1.92069	-1.25599	107.136
-1.05268	-1.55608	107.532
-0.240756	-1.59484	108.114
0.725789	-1.52384	108.361
1.59144	-1.47433	108.859
2.37387	-1.50213	109.481
3.22684	-1.49893	110.003
4.10692	-1.54146	110.476
5.10155	-1.5584	110.578
6.09797	-1.50211	110.515
6.96296	-1.45144	111.014
7.94108	-1.50076	111.216
8.87513	-1.53745	111.571
9.80294	-1.55363	111.944
10.7736	-1.58823	112.182
11.7588	-1.57761	112.353
12.7417	-1.53139	112.531
13.7194	-1.48643	112.737
14.6938	-1.49718	112.961
15.6868	-1.52487	113.076
16.674	-1.52973	113.236
17.6593	-1.52915	113.406
18.6433	-1.54525	113.584
19.6315	-1.5341	113.736
20.6177	-1.53035	113.902
21.6093	-1.51739	114.031
22.6018	-1.49588	114.151
23.5968	-1.46682	114.247
24.589	-1.43856	114.368
25.5847	-1.42541	114.46
26.5763	-1.39495	114.586
27.575	-1.38131	114.635
28.5665	-1.40205	114.763
29.5611	-1.37348	114.863
30.5509	-1.33029	114.999
31.5501	-1.28898	114.999
32.544	-1.24794	115.101
33.5299	-1.21035	115.264
34.5212	-1.16614	115.388
35.5141	-1.1498	115.506
36.4954	-1.10617	115.693
37.4898	-1.08692	115.797
38.4766	-1.03995	115.952
39.4631	-1.03491	116.116
40.4528	-0.992549	116.252
41.4336	-0.993733	116.447
42.4211	-0.983912	116.604
43.4043	-1.00402	116.786
44.3886	-1.02228	116.962
45.3813	-1.00427	117.08
46.369	-0.9918	117.236
47.3561	-0.979558	117.396
48.3501	-0.956735	117.503
49.3424	-0.987938	117.623
50.3277	-0.993523	117.794
51.3119	-1.02351	117.968
52.3001	-1.01921	118.122
53.297	-1.02978	118.199
54.2907	-1.0442	118.31
55.2893	-1.0686	118.356
56.2854	-1.0779	118.445
57.2848	-1.10587	118.463
58.2826	-1.11768	118.528
59.2796	-1.09723	118.603
60.2764	-1.165	118.561
61.2724	-1.15401	118.65
62.2695	-1.20068	118.711
63.2648	-1.2732	118.774
64.2636	-1.2245	118.771
65.2631	-1.22297	118.738
66.2615	-1.27887	118.735
67.2479	-1.13511	118.815
68.2474	-1.10254	118.807
69.2457	-1.04593	118.802
70.244	-1.10337	118.791
71.2427	-1.13146	118.747
72.2402	-1.16676	118.687
73.239	-1.2003	118.723
74.2354	-1.28141	118.7
75.2342	-1.32467	118.677
76.2331	-1.34385	118.721
77.233	-1.33995	118.732
78.2314	-1.36216	118.784
79.2313	-1.36581	118.796
80.2246	-1.32408	118.904
81.2203	-1.32399	118.997
82.2056	-1.30602	119.166
83.1703	-1.25943	119.425
84.1272	-1.23442	119.715
85.0349	-1.2666	120.133
86.0066	-1.28061	120.369
86.9217	-1.27536	120.772
87.8122	-1.29469	121.227
88.7164	-1.30016	121.654
89.5508	-1.29909	122.205
90.3169	-1.29808	122.848
90.9864	-1.26588	123.59
91.6533	-1.2707	124.335
92.2559	-1.26832	125.133
92.8241	-1.26564	125.956
93.3037	-1.23872	126.833
93.7514	-1.24983	127.727
93.9799	-1.12628	128.693
94.3003	-1.18666	129.638
94.2574	-1.11863	130.635
94.5812	-1.10967	131.581
94.8182	-1.11937	132.552
95.0374	-1.11658	133.528
95.2346	-1.12084	134.508
95.4001	-1.12764	135.495
95.5502	-1.15823	136.483
95.7187	-1.15657	137.468
95.8613	-1.15904	138.458
96.003	-1.13605	139.448
96.1188	-1.14966	140.441
96.2948	-1.14721	141.425
96.4865	-1.17694	142.406
96.6731	-1.16394	143.389
96.861	-1.14896	144.371
96.9867	-1.16027	145.363
97.1888	-1.16421	146.342
97.4016	-1.17375	147.319
97.6659	-1.19835	148.283
97.9102	-1.2084	149.253
98.1194	-1.22022	150.231
98.2936	-1.23885	151.215
98.486	-1.23179	152.197
98.7171	-1.25809	153.169
98.9156	-1.25454	154.149
99.1245	-1.25893	155.127
99.3011	-1.2784	156.111
99.4947	-1.28705	157.092
99.6386	-1.28412	158.082
99.8163	-1.28783	159.066
100.002	-1.28904	160.049
100.181	-1.3032	161.032
100.368	-1.306	162.015
100.54	-1.32328	163.0
100.675	-1.32709	163.991
100.845	-1.33033	164.976
101.046	-1.33625	165.956
101.246	-1.37247	166.935
101.416	-1.38335	167.92
101.586	-1.40845	168.905
101.742	-1.42805	169.893
101.871	-1.43487	170.884
101.992	-1.44491	171.877
102.158	-1.43703	172.863
102.346	-1.47578	173.845
102.595	-1.4862	174.813
102.858	-1.48273	175.778
103.04	-1.48315	176.761
103.232	-1.4766	177.743
103.446	-1.48562	178.719
103.616	-1.50952	179.704
103.821	-1.54063	180.683
104.002	-1.54842	181.666
104.313	-1.54636	182.616
104.501	-1.56935	183.598
104.64	-1.56155	184.589
104.836	-1.56067	185.569
104.999	-1.56994	186.556
105.162	-1.5644	187.542
105.323	-1.56037	188.529
105.508	-1.58505	189.512
105.65	-1.57522	190.502
105.816	-1.58333	191.488
106.01	-1.58218	192.469
106.143	-1.61469	193.459
106.268	-1.63448	194.451
106.423	-1.6366	195.439
106.587	-1.65556	196.425
106.71	-1.66768	197.418
106.88	-1.69369	198.403
107.028	-1.73376	199.391
107.116	-1.76264	200.387
107.275	-1.77684	201.374
107.408	-1.77916	202.365
107.556	-1.79616	203.354
107.677	-1.79928	204.346
107.782	-1.77448	205.341
107.92	-1.77158	206.331
107.992	-1.82112	207.327
108.064	-1.823	208.325
108.134	-1.85391	209.322
108.209	-1.87469	210.319
108.292	-1.85886	211.315
108.361	-1.87174	212.313
108.424	-1.85306	213.31
108.477	-1.8754	214.309
108.515	-1.888	215.308
108.545	-1.89309	216.308
108.583	-1.91958	217.306
108.605	-1.87027	218.305
108.629	-1.88037	219.305
108.623	-1.8626	220.304
108.607	-1.88478	221.304
108.618	-1.86938	222.304
108.592	-1.88993	223.303
108.61	-1.88669	224.303
108.654	-1.93652	225.301
108.663	-1.93498	226.301
108.685	-1.80406	227.292
108.642	-1.81307	228.291
108.558	-1.83893	229.287
108.556	-1.89411	230.286
108.478	-1.86423	231.282
108.432	-1.84328	232.281
108.33	-1.85078	233.276
108.232	-1.86271	234.271
108.19	-1.84718	235.27
108.14	-1.85148	236.269
108.023	-1.8507	237.262
107.939	-1.85052	238.258
107.843	-1.83503	239.253
107.763	-1.83066	240.25
107.653	-1.83717	241.244
107.57	-1.84827	242.241
107.495	-1.8153	243.237
107.403	-1.84302	244.233
107.316	-1.84699	245.229
107.218	-1.8534	246.224
107.131	-1.86309	247.22
107.105	-1.85232	248.22
107.032	-1.85605	249.217
106.955	-1.88838	250.214
106.85	-1.9152	251.208
106.745	-1.93326	252.202
106.653	-1.94211	253.198
106.53	-1.95799	254.19
106.408	-1.97683	255.182
106.302	-1.99959	256.176
106.174	-2.03125	257.168
106.08	-2.04612	258.163
105.982	-2.05944	259.158
105.846	-2.09374	260.148
105.723	-2.11354	261.141
105.63	-2.12485	262.136
105.503	-2.14825	263.128
105.4	-2.16718	264.122
105.289	-2.20176	265.116
105.213	-2.20144	266.113
105.083	-2.21791	267.104
104.951	-2.24927	268.095
104.844	-2.26802	269.089
104.725	-2.30478	270.081
104.625	-2.32252	271.076
104.536	-2.35383	272.072
104.405	-2.37104	273.063
104.33	-2.44275	274.057
104.251	-2.45952	275.054
104.203	-2.46399	276.053
104.165	-2.47855	277.052
104.133	-2.46968	278.052
104.092	-2.49474	279.05
104.013	-2.52044	280.047
104.053	-2.51447	281.046
103.988	-2.50265	282.044
103.983	-2.49896	283.044
103.924	-2.49486	284.042
103.899	-2.50818	285.042
103.829	-2.50182	286.039
103.78	-2.51743	287.038
103.72	-2.52596	288.036
103.677	-2.55443	289.035
103.659	-2.58237	290.034
103.645	-2.55015	291.034
103.576	-2.55864	292.031
103.506	-2.58304	293.029
103.458	-2.60417	294.027
103.417	-2.61665	295.026
103.371	-2.60594	296.025
103.307	-2.61808	297.023
103.149	-2.5948	298.01
103.148	-2.61151	299.01
103.083	-2.62016	300.008
103.043	-2.6087	301.007
102.99	-2.6136	302.006
102.912	-2.62682	303.002
102.858	-2.63495	304.001
102.814	-2.62913	305.0
102.766	-2.61793	305.999
102.699	-2.63469	306.996
102.643	-2.63963	307.995
102.556	-2.65339	308.991
102.538	-2.67334	309.991
102.425	-2.66603	310.984
102.353	-2.67748	311.981
102.275	-2.69911	312.978
102.173	-2.70901	313.973
102.113	-2.70642	314.971
102.054	-2.6877	315.969
102.027	-2.72696	316.968
101.969	-2.76696	317.966
101.902	-2.74921	318.963
101.823	-2.73822	319.96
101.76	-2.72908	320.958
101.657	-2.73452	321.953
101.498	-2.76659	322.939
101.366	-2.77846	323.931
101.156	-2.78372	324.908
100.944	-2.79503	325.885
100.679	-2.80319	326.85
100.431	-2.78172	327.818
100.15	-2.81338	328.777
99.8066	-2.82201	329.716
99.4569	-2.83128	330.653
98.9659	-2.85788	331.524
98.5117	-2.88038	332.415
97.5375	-2.93459	332.634
96.9293	-2.87976	333.425
96.249	-2.88366	334.158
95.5553	-2.87731	334.879
94.7287	-2.81402	335.438
93.9824	-2.80184	336.103
93.122	-2.7545	336.611
92.2586	-2.78749	337.114
91.3554	-2.74986	337.542
90.4483	-2.69061	337.958
89.5226	-2.69873	338.337
88.5559	-2.6232	338.581
87.5921	-2.63015	338.848
86.6183	-2.61471	339.075
85.6343	-2.58309	339.25
84.6407	-2.5713	339.363
83.6426	-2.55497	339.421
82.6429	-2.57121	339.401
81.6431	-2.58144	339.419
80.6696	-2.57862	339.191
79.6781	-2.60939	339.065
78.6822	-2.59498	338.975
77.6904	-2.5547	338.854
76.6918	-2.50945	338.882
75.7582	-2.44543	338.53
75.0714	-2.61677	337.823
74.1403	-2.89083	337.583
73.1435	-2.84202	337.519
72.1456	-2.84306	337.455
71.1482	-2.79153	337.505
70.1489	-2.75302	337.497
69.2096	-2.54403	337.225
68.2865	-2.50189	336.843
67.2901	-2.48633	336.926
66.2906	-2.45298	336.931
65.2925	-2.40537	336.97
64.2927	-2.38889	336.969
63.2933	-2.36675	336.998
62.2935	-2.34962	337.01
61.2941	-2.3184	337.017
60.2953	-2.29029	337.058
59.2955	-2.2687	337.06
58.2956	-2.27181	337.076
57.2958	-2.26779	337.094
56.2959	-2.26219	337.084
55.2959	-2.25239	337.084
54.2962	-2.24072	337.102
53.2962	-2.23179	337.095
52.2968	-2.26195	337.08
51.2971	-2.28731	337.075
50.2991	-2.29393	337.012
49.2993	-2.2819	337.0
48.2998	-2.29041	336.967
47.2999	-2.29112	336.959
46.3	-2.30849	336.962
45.3006	-2.3213	336.931
44.301	-2.30997	336.956
43.3012	-2.29934	336.974
42.3013	-2.29664	336.958
41.3022	-2.30914	336.919
40.3029	-2.29666	336.882
39.3038	-2.27804	336.919
38.3038	-2.27397	336.91
37.304	-2.27889	336.928
36.3041	-2.29229	336.937
35.3106	-2.30524	336.825
34.3137	-2.31691	336.747
33.3144	-2.3121	336.784
32.3147	-2.29277	336.764
31.315	-2.27991	336.783
30.3151	-2.26676	336.786
29.3157	-2.23302	336.795
28.3164	-2.24845	336.828
27.3165	-2.25865	336.818
26.3183	-2.27389	336.76
25.3187	-2.28228	336.734
24.3189	-2.27872	336.716
23.3194	-2.28153	336.685
22.3206	-2.28167	336.636
21.3221	-2.27836	336.581
20.3222	-2.29088	336.57
19.3297	-2.34934	336.462
18.3301	-2.33408	336.437
17.3309	-2.3212	336.4
16.331	-2.30366	336.396
15.3362	-2.3026	336.295
14.3397	-2.30569	336.211
13.3405	-2.29511	336.174
12.354	-2.3192	336.011
11.355	-2.30777	335.968
10.3563	-2.3058	335.917
9.35818	-2.30707	335.856
8.35914	-2.26355	335.852
7.36283	-2.20524	335.915
6.36452	-2.14714	335.917
5.36597	-2.13034	335.865
4.36722	-2.10239	335.907
3.36743	-2.0817	335.906
2.36877	-2.03061	335.899
1.36971	-1.98819	335.908
1.36971	-1.98819	335.908
0.372526	-1.95456	335.975
-0.626999	-1.94054	336.002
-1.62692	-1.93706	336.015
-2.62565	-1.91455	336.06
-3.62529	-1.91174	336.033
-4.61864	-1.88721	336.145
-5.61506	-1.81899	336.195
-6.61352	-1.76848	336.172
-7.61289	-1.73419	336.163
-8.61265	-1.71314	336.169
-9.61091	-1.69882	336.226
-9.61091	-1.69882	336.226
-10.6086	-1.68197	336.292
-11.6027	-1.70788	336.398
-12.5865	-1.66655	336.572
-13.5845	-1.68714	336.632
-14.5797	-1.67314	336.728
-14.5797	-1.67314	336.728
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-14.7842	-1.7068	335.75
-15.6287	-1.3801	336.174
-15.6287	-1.3801	336.174
-15.6287	-1.3801	336.174
-14.7211	-1.21625	335.788
-14.7211	-1.21625	335.788
-14.7211	-1.21625	335.788
-14.7211	-1.21625	335.788
-15.6599	-0.940419	335.994
-15.6599	-0.940419	335.994
-16.4469	-1.40581	336.399
-16.4469	-1.40581	336.399
-16.4469	-1.40581	336.399
-17.0051	-0.71505	336.859
-17.976	-0.494873	336.953
-18.8507	-0.0120547	336.996
-19.7576	0.40897	336.978
-19.7576	0.40897	336.978
-20.6963	0.730335	337.102
-19.7914	0.430246	337.404
-18.9133	0.102794	337.753
-17.9643	-0.147571	337.944
-17.9643	-0.147571	337.944
-17.054	-0.483842	338.186
-16.1486	-0.739042	338.525
-17.0515	-0.346956	338.702
-17.9489	-0.0439473	339.022
-18.8365	0.362182	339.24
-19.7026	0.47505	339.727
-20.6042	0.751637	340.059
-21.4965	1.04016	340.407
-22.4075	1.34248	340.687
-23.2216	1.52834	341.237
-23.9936	1.69748	341.85
-24.7618	1.8273	342.477
-25.5482	1.9547	343.081
-26.3303	2.15673	343.671
-26.9741	2.34635	344.412
-27.6408	2.43681	345.152
-28.2291	2.59849	345.944
-28.7932	2.67535	346.766
-29.2921	2.84197	347.617
-29.7046	2.95789	348.52
-30.0701	3.03869	349.448
-30.4093	3.33655	350.34
-30.6654	3.44319	351.301
-30.7995	3.43493	352.292
-30.7409	3.32531	353.284
-30.9229	3.55199	354.241
-31.0764	3.74902	355.209
-30.8815	3.52354	356.164
-30.9928	3.8409	357.105
-30.6521	3.56948	358.006
-30.5388	3.69553	358.991
-30.2386	3.5243	359.929
-30.2304	3.7711	360.898
-30.2029	3.99173	361.873
-30.2061	4.24294	362.841
-30.1847	4.49351	363.809
-30.1418	4.74384	364.776
-30.0631	4.96443	365.749
-30.0365	5.20395	366.719
-30.0252	5.48299	367.679
-29.9959	5.69829	368.655
-29.9339	5.9601	369.619
-29.8908	6.21897	370.584
-29.8623	6.48534	371.547
-29.8159	6.74437	372.512
-29.8057	7.03793	373.468
-29.7811	7.31166	374.429
-29.7245	7.60127	375.385
-29.6894	7.84182	376.355
-29.6746	8.10546	377.319
-29.6375	8.40287	378.273
-29.5516	8.63358	379.242
-29.4848	8.89591	380.205
-29.4158	9.14724	381.17
-29.3869	9.43838	382.127
-29.3627	9.72126	383.086
-29.3181	9.97723	384.051
-29.2952	10.2458	385.014
-29.2779	10.5265	385.974
-29.2635	10.8283	386.927
-29.2506	11.1173	387.884
-29.2531	11.3638	388.854
-29.2169	11.5485	389.836
-29.1644	11.772	390.809
-29.14	12.0489	391.77
-29.1334	12.3189	392.732
-29.1188	12.5915	393.694
-29.0966	12.8712	394.654
-29.0667	13.1217	395.622
-29.0313	13.4086	396.579
-29.055	13.7119	397.532
-29.067	13.9858	398.493
-29.0562	14.2526	399.457
-29.0539	14.5294	400.418
-29.0542	14.8232	401.374
-29.032	15.0696	402.343
-29.0417	15.311	403.313
-29.0499	15.5713	404.279
-29.0562	15.8306	405.244
-29.0158	16.0638	406.216
-28.9998	16.2962	407.189
-29.0185	16.6073	408.139
-29.0172	16.8666	409.105
-29.0153	17.1269	410.07
-29.0352	17.4586	411.013
-29.0656	17.759	411.967
-29.1127	18.0545	412.921
-29.1159	18.317	413.886
-29.0546	18.5581	414.854
-29.0598	18.8364	415.815
-29.1249	19.1517	416.761
-29.1173	19.4005	417.73
-29.1428	19.6747	418.691
-29.1669	19.9644	419.648
-29.1935	20.2541	420.605
-29.23	20.5422	421.562
-29.2789	20.8194	422.521
-29.3358	21.1368	423.468
-29.2542	21.284	424.454
-29.2749	21.5361	425.421
-29.3014	21.7995	426.385
-29.3119	22.0434	427.355
-29.2853	22.28	428.326
-29.3354	22.5777	429.28
-29.3673	22.8521	430.241
-29.3739	23.1067	431.208
-29.4063	23.3738	432.171
-29.3423	23.5382	433.155
-29.3428	23.7881	434.124
-29.3505	24.0319	435.093
-29.2769	24.2473	436.067
-29.2981	24.5005	437.034
-29.3501	24.813	437.983
-29.3522	25.0704	438.949
-29.3917	25.3492	439.909
-29.384	25.5861	440.88
-29.3775	25.8295	441.85
-29.3849	26.0987	442.813
-29.3923	26.3365	443.784
-29.4185	26.6227	444.742
-29.4388	26.8783	445.709
-29.4612	27.1332	446.676
-29.4588	27.3696	447.647
-29.5076	27.6444	448.607
-29.5365	27.9187	449.569
-29.5501	28.1529	450.541
-29.5717	28.3988	451.51
-29.5941	28.6605	452.475
-29.6207	28.9004	453.445
-29.6884	29.1912	454.399
-29.6963	29.4395	455.368
-29.75	29.7326	456.323
-29.7526	29.9313	457.303
-29.836	30.1611	458.272
-29.8759	30.4296	459.235
-29.9161	30.6874	460.2
-29.9972	30.949	461.162
-30.0242	31.2226	462.123
-30.048	31.4741	463.091
-30.1352	31.7728	464.041
-30.171	32.0268	465.008
-30.1781	32.2708	465.978
-30.1711	32.4988	466.951
-30.2019	32.7497	467.919
-30.1902	32.987	468.89
-30.2141	33.241	469.857
-30.2626	33.5059	470.82
-30.1793	33.6946	471.799
-30.2196	33.9103	472.774
-30.1847	34.1367	473.748
-30.2296	34.4084	474.709
-30.1712	34.6411	475.68
-30.1927	34.9155	476.641
-30.2189	35.1067	477.622
-30.2733	35.3928	478.579
-30.3065	35.6529	479.544
-30.347	35.9235	480.506
-30.3925	36.1874	481.469
-30.4277	36.4453	482.435
-30.48	36.6971	483.401
-30.5608	36.9763	484.358
-30.7132	37.2287	485.314
-30.8695	37.535	486.253
-31.0078	37.8064	487.205
-31.2248	38.1273	488.127
-31.3828	38.3436	489.091
-31.6715	38.6919	489.982
-32.0576	39.1545	490.78
-32.4117	39.5172	491.642
-32.8283	39.9517	492.441
-32.8283	39.9517	492.441
-33.4311	40.6079	492.895
-34.0316	41.3753	493.119
-34.5468	41.9567	493.749
-35.0631	42.7886	493.953
-35.6857	43.1873	494.626
-36.3923	43.8726	494.802
-37.1794	44.4708	494.952
-37.7739	44.8382	495.667
-38.4655	45.1835	496.302
-39.2457	45.6059	496.763
-40.048	45.9669	497.239
-40.8398	46.3937	497.675
-41.6407	46.769	498.142
-42.5088	47.1377	498.475
-43.3896	47.5187	498.756
-44.2878	47.9017	498.971
-45.1963	48.2484	499.204
-46.0927	48.6679	499.348
-47.005	48.9962	499.593
-47.863	49.5084	499.63
-48.8047	49.8163	499.766
-49.6608	50.3248	499.673
-50.5965	50.6311	499.848
-50.5965	50.6311	499.848
-51.5185	50.9686	500.038
-52.4418	51.2923	500.245
-53.3717	51.6149	500.422
-54.3013	51.9318	500.61
-55.2278	52.2529	500.806
-56.1554	52.5689	501.005
-57.0816	52.9035	501.179
-58.0067	53.2186	501.391
-58.9299	53.549	501.587
-59.8468	53.8872	501.799
-60.7537	54.2815	501.948
-61.6721	54.6195	502.153
-62.5897	54.965	502.35
-63.5042	55.3051	502.569
-64.4144	55.6405	502.812
-65.329	55.98	503.032
-66.2302	56.3501	503.257
-67.143	56.6954	503.475
-68.0544	57.0584	503.669
-68.9736	57.3796	503.897
-69.8783	57.7334	504.134
-70.7904	58.0868	504.342
-71.7009	58.4198	504.587
-72.6174	58.7465	504.818
-73.5287	59.0764	505.064
-74.446	59.396	505.302
-75.3616	59.7287	505.528
-76.275	60.0614	505.762
-77.1923	60.4016	505.969
-78.109	60.727	506.201
-79.0234	61.0552	506.438
-79.9336	61.4097	506.652
-80.8552	61.7279	506.875
-81.7687	62.0608	507.109
-82.6827	62.4145	507.307
-83.6025	62.7481	507.514
-84.5284	63.0917	507.671
-85.4407	63.468	507.832
-86.3532	63.8176	508.045
-87.2723	64.1202	508.297
-88.1889	64.4648	508.5
-89.112	64.7994	508.689
-90.0378	65.1055	508.911
-90.9608	65.383	509.178
-91.873	65.7342	509.389
-92.7926	66.0903	509.555
-93.7087	66.4179	509.786
-94.6269	66.7533	509.997
-95.545	67.0793	510.222
-96.4653	67.3795	510.473
-97.3787	67.6948	510.73
-98.2897	68.0533	510.934
-99.2044	68.3917	511.155
-100.115	68.6899	511.442
-101.021	68.9829	511.745
-101.925	69.3235	512.005
-102.826	69.6609	512.279
-103.73	69.9992	512.539
-104.631	70.3406	512.806
-105.535	70.7106	513.023
-106.443	71.0578	513.256
-107.362	71.4305	513.386
-108.261	71.8151	513.594
-109.161	72.1666	513.853
-110.067	72.4542	514.163
-110.973	72.7663	514.45
-111.876	73.0928	514.727
-112.801	73.3744	514.985
-113.711	73.6807	515.264
-114.619	74.0223	515.504
-115.538	74.3606	515.708
-116.458	74.652	515.971
-117.368	74.9783	516.225
-118.293	75.2743	516.463
-119.213	75.5834	516.706
-120.131	75.9144	516.923
-121.064	76.2194	517.115
-121.987	76.5398	517.326
-122.221	77.3674	516.816
-123.117	77.6804	517.13
-124.027	78.0019	517.393
-124.941	78.2964	517.673
-125.871	78.6232	517.842
-126.794	78.9402	518.056
-127.711	79.2662	518.287
-128.629	79.5869	518.522
-129.546	79.8765	518.794
-130.469	80.2284	518.951
-131.391	80.5541	519.162
-132.311	80.884	519.374
-133.238	81.1876	519.593
-134.161	81.5027	519.816
-135.097	81.8468	519.89
-136.019	82.1644	520.109
-136.947	82.4849	520.301
-137.88	82.7996	520.472
-138.81	83.1225	520.65
-139.746	83.4222	520.835
-140.658	83.8219	520.929
-141.558	84.1884	521.164
-142.453	84.5479	521.426
-143.372	84.8913	521.624
-144.302	85.2014	521.822
-145.218	85.5247	522.057
-146.132	85.8081	522.349
-147.041	86.1584	522.575
-147.934	86.4579	522.91
-148.846	86.806	523.127
-149.75	87.1658	523.358
-150.653	87.5393	523.571
-151.539	87.8638	523.902
-152.436	88.2176	524.165
-153.32	88.5127	524.528
-154.198	88.8901	524.824
-155.092	89.2883	525.03
-155.968	89.6389	525.361
-156.865	89.9651	525.658
-157.758	90.2726	525.988
-158.649	90.6013	526.301
-159.544	90.9353	526.596
-160.433	91.2373	526.939
-161.325	91.5805	527.236
-162.221	91.9133	527.528
-163.119	92.2536	527.808
-164.012	92.5873	528.108
-164.923	92.8706	528.41
-165.82	93.1804	528.725
-166.728	93.4912	529.004
-167.639	93.784	529.295
-168.551	94.1017	529.557
-169.456	94.4274	529.829
-170.372	94.7376	530.082
-171.282	95.067	530.336
-172.188	95.3839	530.614
-173.097	95.7066	530.878
-174.012	96.0218	531.131
-174.923	96.3418	531.391
-175.841	96.6544	531.637
-176.763	96.9553	531.88
-177.68	97.2775	532.116
-178.605	97.5973	532.319
-179.51	97.9321	532.582
-180.425	98.2499	532.83
-181.348	98.5544	533.067
-182.258	98.8651	533.339
-183.178	99.1773	533.576
-184.094	99.4703	533.853
-185.015	99.7601	534.111
-185.935	100.076	534.345
-186.854	100.402	534.566
-187.777	100.733	534.762
-188.697	101.051	534.992
-189.612	101.356	535.255
-190.524	101.595	535.588
-191.444	101.89	535.847
-192.359	102.205	536.099
-193.279	102.539	536.304
-194.199	102.856	536.533
-195.115	103.182	536.766
-196.036	103.473	537.028
-196.948	103.793	537.282
-197.87	104.08	537.543
-198.79	104.386	537.789
-199.702	104.665	538.09
-200.621	105.006	538.287
-201.538	105.309	538.546
-202.46	105.581	538.821
-203.386	105.836	539.1
-204.309	106.15	539.323
-205.241	106.434	539.547
-206.169	106.753	539.739
-207.091	107.056	539.979
-208.009	107.385	540.202
-208.937	107.698	540.404
-209.862	108.019	540.609
-210.787	108.327	540.833
-211.707	108.655	541.045
-212.641	108.994	541.158
-213.562	109.358	541.297
-214.493	109.699	541.427
-215.408	110.095	541.505
-216.349	110.415	541.617
-217.275	110.792	541.626
